,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
138,2011,127255,IV (C7) 2011 – 2014 ,седан,чёрный,вариатор,передний,Левый,2 владельца,Оригинал,Audi ,A6 ,,2.0 LTR ,180, Бензин,4,995000,0
139,2015,125000,II (X166) 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GL-Класс ,5 лет и 1 месяц,4.7 LTR ,435, Бензин,5,2590000,0
140,2010,134000,I 2008 – 2012 ,хэтчбек 5 дв.,серый,механическая,передний,Левый,3 или более,Оригинал,Hyundai ,i20 ,,1.3 LTR ,78, Бензин,5,250000,0
141,2018,10500,V (W213) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,E-Класс AMG ,,4.0 LTR ,612, Бензин,4,7800000,0
142,2008,94000,II 2007 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Ford ,Escape ,,2.3 LTR ,145, Бензин,5,639000,0
143,2012,115000,II Рестайлинг 2010 – 2012 ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,150, Дизель,5,965000,0
144,2018,74230,I 2017 – н.в. ,седан,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Genesis ,G70 ,,2.0 LTR ,197, Бензин,4,2070000,0
145,2017,70572,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,2 владельца,Оригинал,Maserati ,Levante ,,3.0 LTR ,275, Дизель,5,3697000,0
146,2002,71074,1987 – 2008 ,хэтчбек 3 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,1111 Ока ,,0.8 LTR ,33, Бензин,3,79000,0
147,2015,125000,II (X166) 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GL-Класс ,5 лет и 1 месяц,4.7 LTR ,435, Бензин,5,2590000,0
148,2018,74230,I 2017 – н.в. ,седан,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Genesis ,G70 ,,2.0 LTR ,197, Бензин,4,2070000,0
149,2010,142000,"X (E140, E150) 2006 – 2012 ",седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Corolla ,,1.6 LTR ,124, Бензин,4,675000,0
150,2006,99999,1982 – 2012 ,седан,коричневый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2107 ,1 месяц,1.6 LTR ,74, Бензин,4,85000,0
151,2017,70572,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,2 владельца,Оригинал,Maserati ,Levante ,,3.0 LTR ,275, Дизель,5,3697000,0
152,2007,177579,II 2005 – 2008 ,седан,белый,автоматическая,задний,Левый,3 или более,Дубликат,Lexus ,IS ,,2.5 LTR ,208, Бензин,4,795000,0
153,2018,48000,I 2012 – н.в. ,универсал 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106, Бензин,5,729000,0
154,2012,76831,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серебристый,вариатор,полный,Левый,3 или более,Оригинал,Jeep ,Compass ,,2.4 LTR ,170, Бензин,5,927000,0
155,2019,20000,II (V167) 2018 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,GLE ,,2.0 LTR ,245, Дизель,5,5220000,0
156,2018,11976,III 2018 – н.в. ,хэтчбек 5 дв.,белый,роботизированная,передний,Левый,3 или более,Оригинал,Kia ,Ceed ,,1.4 LTR ,140, Бензин,5,1360000,0
157,2011,150718,VI 2008 – 2012 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Volkswagen ,Golf ,,1.4 LTR ,122, Бензин,5,505000,0
158,2008,94000,II 2007 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Ford ,Escape ,,2.3 LTR ,145, Бензин,5,639000,0
159,2020,3001,I 2019 – н.в. ,внедорожник 5 дв.,серый,роботизированная,полный,Левый,1 владелец,Оригинал,Haval ,F7x ,,2.0 LTR ,190, Бензин,5,1860000,0
160,2018,10500,V (W213) 2016 – 2020 ,седан,серый,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,E-Класс AMG ,,4.0 LTR ,612, Бензин,4,7800000,0
161,2015,109000,III (W166) 2011 – 2015 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Дубликат,Mercedes-Benz ,M-Класс ,,3.0 LTR ,249, Дизель,5,2498000,0
162,2015,17000,I 2014 – 2017 ,купе,серый,роботизированная,задний,Левый,1 владелец,Оригинал,Mercedes-Benz ,AMG GT ,,4.0 LTR ,510, Бензин,2,8450000,0
163,2020,13000,I (G07) 2018 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X7 ,,3.0 LTR ,249, Дизель,5,7800000,0
164,2019,38549,I (G07) 2018 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X7 ,1 год и 11 месяцев,3.0 LTR ,249, Дизель,5,7245000,0
165,2008,168000,II 2007 – 2015 ,минивэн,серебристый,механическая,задний,Левый,3 или более,Оригинал,Hyundai ,H-1 ,,2.5 LTR ,170, Дизель,5,789900,0
166,2003,298970,II (WJ) 1998 – 2004 ,внедорожник 5 дв.,фиолетовый,автоматическая,полный,Левый,3 или более,Оригинал,Jeep ,Grand Cherokee ,,2.7 LTR ,163, Дизель,5,489000,0
167,2017,79800,2015 – 2020 ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Talisman ,,1.6 LTR ,130, Дизель,5,1512000,0
168,2012,162000,I 2010 – 2015 ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,3 или более,Оригинал,Renault ,Duster ,,1.6 LTR ,102, Бензин,5,449000,0
169,2012,60000,III Рестайлинг 1 2005 – 2012 ,внедорожник 3 дв.,голубой,автоматическая,полный,Левый,2 владельца,Оригинал,Suzuki ,Jimny ,,1.3 LTR ,85, Бензин,3,895000,0
170,2012,147000,III Рестайлинг 2 2009 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Range Rover ,,4.4 LTR ,313, Дизель,5,1715000,0
171,2012,142412,VII (XV50) 2011 – 2014 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1045000,0
172,2018,10012,150 Series Рестайлинг 2 2017 – 2020 ,внедорожник 5 дв.,белый,механическая,полный,Левый,2 владельца,Оригинал,Toyota ,Land Cruiser Prado ,2 года и 11 месяцев,2.7 LTR ,163, Бензин,5,2630000,0
173,2020,1201,I (4M) Рестайлинг 2019 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Audi ,SQ7 ,,4.0 LTR ,422, Дизель,5,10000000,0
174,2011,157400,III 2010 – 2014 ,внедорожник 5 дв.,оранжевый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,639000,0
175,2018,100320,II Рестайлинг 2 2017 – н.в. ,минивэн,белый,автоматическая,задний,Левый,2 владельца,Оригинал,Hyundai ,H-1 ,,2.5 LTR ,170, Дизель,5,2219000,0
176,2014,220000,I Рестайлинг 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Honda ,Crosstour ,,2.4 LTR ,194, Бензин,5,1279000,0
177,2016,55323,I Рестайлинг 2013 – 2017 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Volvo ,XC60 ,,2.4 LTR ,190, Дизель,5,2160000,0
178,2009,136600,II 2008 – 2011 ,седан,пурпурный,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Teana ,,2.5 LTR ,182, Бензин,4,649000,0
179,2007,168000,III 2004 – 2009 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Оригинал,Land Rover ,Discovery ,,2.7 LTR ,190, Дизель,5,765000,0
180,2013,76510,V 2009 – 2015 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,105, Бензин,4,499000,0
181,2018,71223,IV Рестайлинг 2018 – 2020 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1199000,0
182,2010,228000,II 2009 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,799000,0
183,1971,5000,1953 – 1972 ,внедорожник 3 дв.,зелёный,механическая,полный,Левый,2 владельца,Оригинал,ГАЗ ,69 ,7 лет,2.1 LTR ,55, Бензин,2,1200000,0
184,2007,168000,III 2004 – 2009 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Оригинал,Land Rover ,Discovery ,,2.7 LTR ,190, Дизель,5,765000,0
185,2018,71223,IV Рестайлинг 2018 – 2020 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1199000,0
186,2010,228000,II 2009 – 2012 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sorento ,,2.4 LTR ,175, Бензин,5,799000,0
187,2012,268000,I (E71) 2007 – 2012 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X6 ,,3.0 LTR ,306, Бензин,5,1485000,0
188,1971,5000,1953 – 1972 ,внедорожник 3 дв.,зелёный,механическая,полный,Левый,2 владельца,Оригинал,ГАЗ ,69 ,7 лет,2.1 LTR ,55, Бензин,2,1200000,0
189,2013,76510,V 2009 – 2015 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,105, Бензин,4,499000,0
190,2008,145000,2005 – 2010 ,внедорожник 5 дв.,серый,механическая,полный,Левый,3 или более,Оригинал,Great Wall ,Hover ,,2.8 LTR ,95, Дизель,5,365000,0
191,2012,192435,I (4G) 2010 – 2014 ,лифтбек,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Audi ,A7 ,,3.0 LTR ,245, Дизель,5,1500000,0
192,2008,141501,V (E60/E61) Рестайлинг 2007 – 2010 ,седан,зелёный,механическая,задний,Левый,3 или более,Оригинал,BMW ,5 серии ,,2.5 LTR ,190, Бензин,4,625000,0
193,2019,5000,IV (G05) 2018 – н.в. ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X5 ,,3.0 LTR ,249, Дизель,5,5597000,0
194,2007,161922,IV 2006 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Pajero ,,3.8 LTR ,250, Бензин,5,670000,0
195,2016,95555,I (4G) Рестайлинг 2014 – 2018 ,лифтбек,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Audi ,A7 ,,2.0 LTR ,249, Бензин,5,2349000,0
